username,tanggal,rating,ulasan,clean_ulasan,skor_sentimen,label
Pengguna Google,2025-08-28 11:22:54,1,Kenapa atas nama DIO MANURUNG SUSAH NAIK NYA HAH??? INI PENIPUAN KAH???,kenapa atas nama dio manurung susah naik nya hah ini penipuan kah,-2.0,negatif
Pengguna Google,2025-08-28 11:13:33,4,ok,ok,4.0,positif
Pengguna Google,2025-08-28 09:58:15,5,terima kasih telah di perhatikan keluhan konsumen,terima kasih telah di perhatikan keluhan konsumen,-0.6666666666666666,negatif
Pengguna Google,2025-08-28 09:39:23,5,semoga bermanfaat untuk semuanya.,semoga bermanfaat untuk semuanya,1.0,positif
Pengguna Google,2025-08-28 09:14:34,5,agak ribet,agak ribet,-4.0,negatif
Pengguna Google,2025-08-28 08:24:04,3,tampilan yang sekarang sangat susah bagi pemula,tampilan yang sekarang sangat susah bagi pemula,-2.75,negatif
Pengguna Google,2025-08-28 06:42:55,5,Senang sekali pakai pluang. Cukup user friendly. Trading futures atau option jadi lebih mudah dan tentunya mendatangkan cuan💸 Untuk beli2 saham ada prediksi dari ahli sehingga bisa ngasih saran mana yg harus dibeli,senang sekali pakai pluang cukup user friendly trading futures atau option jadi lebih mudah dan tentunya mendatangkan cuan untuk beli saham ada prediksi dari ahli sehingga bisa ngasih saran mana yg harus dibeli,-2.4615384615384617,negatif
Pengguna Google,2025-08-28 05:33:14,3,"untuk masalah penarikan,bisa di tambahkan penarikan ke rekening lain tdk? jgn cuma rekening yang terdaftar dgn nomor KTP",untuk masalah penarikan bisa di tambahkan penarikan ke rekening lain tdk jgn cuma rekening yang terdaftar dgn nomor ktp,-3.0,negatif
Pengguna Google,2025-08-28 04:09:02,4,tolong fee buat futures di kecilin dong jangan di samain kaya spot fee nya tolong ya ka,tolong fee buat futures di kecilin dong jangan di samain kaya spot fee nya tolong ya ka,-0.6666666666666666,negatif
Pengguna Google,2025-08-28 01:16:22,2,ini kpn sistem kirim koin cuman ada di btc aja di ltc doge dan yg lain dihilangkan jadi gk efisien,ini kpn sistem kirim koin cuman ada di btc aja di ltc doge dan yg lain dihilangkan jadi gk efisien,-0.8571428571428571,negatif
Pengguna Google,2025-08-28 00:27:28,5,kenapa aplikasinya susah dibuka yah? loading terus... saya jadi ga bisa transaksi dan cek portofolio saya...,kenapa aplikasinya susah dibuka yah loading terus saya jadi ga bisa transaksi dan cek portofolio saya,-1.2857142857142858,negatif
Pengguna Google,2025-08-27 15:51:23,4,sangat baik,sangat baik,-1.0,negatif
Pengguna Google,2025-08-27 15:40:07,5,bagus apk ya,bagus apk ya,0.0,negatif
Pengguna Google,2025-08-27 14:42:41,5,penarikan dana butuh berapa hari ya? kenapa masih proses terus ya?,penarikan dana butuh berapa hari ya kenapa masih proses terus ya,1.6,positif
Pengguna Google,2025-08-27 12:57:02,5,"masih newbie, tp mudah dimengerti DEDE436208",masih newbie tp mudah dimengerti dede,0.0,negatif
Pengguna Google,2025-08-27 12:12:34,5,tampilannya makin mantap aja👍👍,tampilannya makin mantap aja,2.6666666666666665,positif
Pengguna Google,2025-08-27 11:49:25,2,"tampilan yg terbaru kek sampah jujur, tolong ini mah balikn tampilan sebelum update ini, ui/ux nya yg bener napa kalau kerja",tampilan yg terbaru kek sampah jujur tolong ini mah balikn tampilan sebelum update ini ui ux nya yg bener napa kalau kerja,-0.3,negatif
Pengguna Google,2025-08-27 10:43:46,3,bintang 3 dulu mohon sediakan topup menggunakan ewalet dan transfer bank fust to fust dan bis tarik menggunakan ewalet,bintang dulu mohon sediakan topup menggunakan ewalet dan transfer bank fust to fust dan bis tarik menggunakan ewalet,0.0,negatif
Pengguna Google,2025-08-27 08:20:08,1,"untuk withdraw nya lama banget 2/3 hari kayanya apk yang lain aja engga, paling 1/2 jam doang tapi ini nunggu berhari'",untuk withdraw nya lama banget hari kayanya apk yang lain aja engga paling jam doang tapi ini nunggu berhari,-1.625,negatif
Pengguna Google,2025-08-27 08:09:50,5,got,got,-3.0,negatif
Pengguna Google,2025-08-27 07:18:12,3,"kk kenapa setiap mau log in ada notif tidak ada koneksi internet, padahal kualitas internet saya baguas, buka apk lain lancar",kk kenapa setiap mau log in ada notif tidak ada koneksi internet padahal kualitas internet saya baguas buka apk lain lancar,-2.4,negatif
Pengguna Google,2025-08-27 04:15:12,1,PEMBODOHAN DARI TIMOTY 🤣,pembodohan dari timoty,-3.0,negatif
Pengguna Google,2025-08-27 02:22:16,4,"dah bagus tolong liatkan lagi candle2 nya kok sekarang ga keliatan, balikan tampilan nya kek dlu lagi dong",dah bagus tolong liatkan lagi candle nya kok sekarang ga keliatan balikan tampilan nya kek dlu lagi dong,-2.142857142857143,negatif
Pengguna Google,2025-08-27 01:14:00,5,good apk,good apk,5.0,positif
Pengguna Google,2025-08-26 23:55:40,3,"tolong untuk fitur sell and buy nya di munculin lagi min🙏🏻itu cukup berpengaruh sekali, tampilan yg terbaru ini kurang mmbantu, mending yg sebelumnya 🙏🏻",tolong untuk fitur sell and buy nya di munculin lagi min itu cukup berpengaruh sekali tampilan yg terbaru ini kurang mmbantu mending yg sebelumnya,-1.6,negatif
Pengguna Google,2025-08-26 22:52:52,5,cocok buat pemula aplikasi jelas tampilan enak mantab,cocok buat pemula aplikasi jelas tampilan enak mantab,-2.0,negatif
Pengguna Google,2025-08-26 19:12:08,2,"update harganya sangat lambat beda dengan apk sebelah lebih cepat, mengikuti perdagangan dunia apk pluang hanya mengambil harga rata2 saja naik maupun turun juga rata2 padahal di apk sebelah naiknya sudah lumayan di pluang tetap segitu saja tolong update kedepanya, update harga lebih cepat ,agar kami mudah jual dan beli di harga terbaik",update harganya sangat lambat beda dengan apk sebelah lebih cepat mengikuti perdagangan dunia apk pluang hanya mengambil harga rata saja naik maupun turun juga rata padahal di apk sebelah naiknya sudah lumayan di pluang tetap segitu saja tolong update kedepanya update harga lebih cepat agar kami mudah jual dan beli di harga terbaik,-0.9666666666666667,negatif
Pengguna Google,2025-08-26 10:31:15,5,sukses,sukses,3.0,positif
Pengguna Google,2025-08-26 09:56:00,5,sangat mudah di pahami,sangat mudah di pahami,-1.0,negatif
Pengguna Google,2025-08-26 09:23:46,5,Aplikasinya bagus,aplikasinya bagus,-4.0,negatif
Pengguna Google,2025-08-26 08:39:09,1,"jaringan lancar tp tertulis ""tidak ada internet"" jadinya buka2 aplikasi nya loading mlulu ,",jaringan lancar tp tertulis tidak ada internet jadinya buka aplikasi nya loading mlulu,-3.5,negatif
Pengguna Google,2025-08-26 05:53:03,5,masih mencoba,masih mencoba,0.0,negatif
Pengguna Google,2025-08-26 05:34:29,5,bagus aplikasinya,bagus aplikasinya,-4.0,negatif
Pengguna Google,2025-08-26 05:05:37,5,"aplikasi exchange terbaik menurut saya, pelayanan terbaik, informasi lengkap, dan detail. recommend 👍👍👍",aplikasi exchange terbaik menurut saya pelayanan terbaik informasi lengkap dan detail recommend,0.6666666666666666,positif
Pengguna Google,2025-08-26 02:55:40,5,ok,ok,4.0,positif
Pengguna Google,2025-08-26 02:35:05,5,transaksi gampang,transaksi gampang,0.5,positif
Pengguna Google,2025-08-26 01:35:19,4,"jujur lebih suka versi lama daripada versi baru, agak kesusahan mau klik sana-sini lagi kalau mau detail, kalau dulu cukup skroll sudah jelas",jujur lebih suka versi lama daripada versi baru agak kesusahan mau klik sana sini lagi kalau mau detail kalau dulu cukup skroll sudah jelas,-1.7857142857142858,negatif
Pengguna Google,2025-08-25 19:10:01,5,"bagus sih, cuman saran aja. Tolong tambahin saham Indonesia dong",bagus sih cuman saran aja tolong tambahin saham indonesia dong,-2.0,negatif
Pengguna Google,2025-08-25 18:10:56,2,fee mahal banget,fee mahal banget,1.0,positif
Pengguna Google,2025-08-25 17:46:45,5,"Saya sudah beberapa hari ini gak bisa login pakai email. disisi lain login pakai nomor HP repotnya minta ampun, sering terkena gangguan pada proses penginputan nomor OTP katanya anda sudah melebihi 24 jam. pie iki maksude.",saya sudah beberapa hari ini gak bisa login pakai email disisi lain login pakai nomor hp repotnya minta ampun sering terkena gangguan pada proses penginputan nomor otp katanya anda sudah melebihi jam pie iki maksude,-1.6363636363636365,negatif
Pengguna Google,2025-08-25 15:56:11,2,fitur baru nya ga seru ahh kecewa balikin fitur lama di update malah Kya gitu!!!!,fitur baru nya ga seru ahh kecewa balikin fitur lama di update malah kya gitu,-4.5,negatif
Pengguna Google,2025-08-25 14:52:54,1,APLIKASI BIKIN KERE PELANGGAN. BUKANYA CUAN MALAH NYUNGSEP.,aplikasi bikin kere pelanggan bukanya cuan malah nyungsep,0.0,negatif
Pengguna Google,2025-08-25 14:00:54,4,"setelah di update, aplikasi suka lemot, gk nyambung Dengan jaringan.. memang sekarang Telkomsel menjual pAket hanyA tertera INTERNET. klo dulu ada Internet 2G/3G/4G. sekarang tidak ada apakah aplikasi ini tidak mendukung di jaringan 2G/3G.. sekarang susah buka aplikasi. ada tulisan TIDAK ADA KONEKSI INTERNET. padahal untuk buka YouTube, WhatsApp, tiktok , selalu terhubung. ini masalah jaringan saja bisa menghambat",setelah di update aplikasi suka lemot gk nyambung dengan jaringan memang sekarang telkomsel menjual paket hanya tertera internet klo dulu ada internet g g g sekarang tidak ada apakah aplikasi ini tidak mendukung di jaringan g g sekarang susah buka aplikasi ada tulisan tidak ada koneksi internet padahal untuk buka youtube whatsapp tiktok selalu terhubung ini masalah jaringan saja bisa menghambat,-3.3076923076923075,negatif
Pengguna Google,2025-08-25 13:12:52,5,"cakep bngt aplikasi ini mudah dimemgerti bagi pemula yg mau investasi, ayo..tunggu apalagi mulai inves dari pluang. 🤙",cakep bngt aplikasi ini mudah dimemgerti bagi pemula yg mau investasi ayo tunggu apalagi mulai inves dari pluang,-1.2222222222222223,negatif
Pengguna Google,2025-08-25 13:07:46,5,Sangat mudah buat pemula praktis dan tidak ribet. Mantab top banget... saya sudah mencoba anda kapan.??,sangat mudah buat pemula praktis dan tidak ribet mantab top banget saya sudah mencoba anda kapan,-0.5,negatif
Pengguna Google,2025-08-25 12:36:57,1,"lebih suka tampilan sebelumnya, pas masuk udah ke update trs ga enak buat diliat tampilan candle nya untuk update terbaru yg skrg jga lebih buruk, fitur yg sebelumnya sdh tidak ada. pdhl fitur untuk melihat brp % keseluruhan beli dan jual ckp membantu",lebih suka tampilan sebelumnya pas masuk udah ke update trs ga enak buat diliat tampilan candle nya untuk update terbaru yg skrg jga lebih buruk fitur yg sebelumnya sdh tidak ada pdhl fitur untuk melihat brp keseluruhan beli dan jual ckp membantu,-0.7058823529411765,negatif
Pengguna Google,2025-08-25 12:20:38,5,aplikasi ini sangat bagus,aplikasi ini sangat bagus,-4.0,negatif
Pengguna Google,2025-08-25 10:34:20,1,investasi emas udah naik saldo ilang,investasi emas udah naik saldo ilang,-0.6666666666666666,negatif
Pengguna Google,2025-08-25 05:25:01,5,Mudah menginstall dan membuat akunnya.,mudah menginstall dan membuat akunnya,0.0,negatif
Pengguna Google,2025-08-25 02:45:35,5,kak gimana ni solusinya kok no rekening saya gk bisa di verifikasi padahal datanya sama dengan saya daftar di peluang ada apa ini,kak gimana ni solusinya kok no rekening saya gk bisa di verifikasi padahal datanya sama dengan saya daftar di peluang ada apa ini,-1.2857142857142858,negatif
Pengguna Google,2025-08-25 00:04:54,5,"tidak ada komentar tapi aplikasi ini bagus , silakan yang kain mencoba",tidak ada komentar tapi aplikasi ini bagus silakan yang kain mencoba,-3.3333333333333335,negatif
Pengguna Google,2025-08-24 15:24:58,5,dalam proses belajar,dalam proses belajar,2.3333333333333335,positif
Pengguna Google,2025-08-24 14:36:38,3,"Kenapa kok Pluang tidak menyediakan menu/kolom khusus untuk chat CS yg difungsikan menerima komplain, pengaduan maupun pertanyaan terkait trade, serta harga perdagangan tidak berubah otomatis, harus di refresh terus tiap detik dgn cara ditarik dri atas kebawah jdi capek utk monitoring harganya, tolong diperbaiki biar lebih baik lagi spti aplikasi yg lain. Trims",kenapa kok pluang tidak menyediakan menu kolom khusus untuk chat cs yg difungsikan menerima komplain pengaduan maupun pertanyaan terkait trade serta harga perdagangan tidak berubah otomatis harus di refresh terus tiap detik dgn cara ditarik dri atas kebawah jdi capek utk monitoring harganya tolong diperbaiki biar lebih baik lagi spti aplikasi yg lain trims,-0.9523809523809523,negatif
Pengguna Google,2025-08-24 13:30:33,5,nice,nice,4.0,positif
Pengguna Google,2025-08-24 12:23:28,1,Jelek. sering error sekarang,jelek sering error sekarang,-2.3333333333333335,negatif
Pengguna Google,2025-08-24 11:36:23,1,saldo ga bisa di tarik masa gt pdahal di notif nya minimal 10.000 bisa di tarik punya gw lebih malah ga bisa. masa minimal 500 JT,saldo ga bisa di tarik masa gt pdahal di notif nya minimal bisa di tarik punya gw lebih malah ga bisa masa minimal jt,0.5714285714285714,positif
Pengguna Google,2025-08-24 05:49:01,5,semoga lebih maju lg,semoga lebih maju lg,1.0,positif
Pengguna Google,2025-08-24 05:16:34,1,"rugi kalo buat trader aplikasi ini, ga sesuai pergerakan market sangat lambatt, unistall",rugi kalo buat trader aplikasi ini ga sesuai pergerakan market sangat lambatt unistall,-1.25,negatif
Pengguna Google,2025-08-24 04:33:48,2,"min tolong dong koin kripto nya di tambah di lengkapi, jangan fokus saham as doang, agak nyesel juga download nya, ternyata di bagian kripto koin nya GK lengkap, terlalu di anak tirikan bagian kripto",min tolong dong koin kripto nya di tambah di lengkapi jangan fokus saham as doang agak nyesel juga download nya ternyata di bagian kripto koin nya gk lengkap terlalu di anak tirikan bagian kripto,-2.4545454545454546,negatif
Pengguna Google,2025-08-24 04:14:43,4,keren,keren,0.0,negatif
Pengguna Google,2025-08-24 03:32:23,5,Thankyou,thankyou,0.0,negatif
Pengguna Google,2025-08-24 02:51:13,4,aplikasinya sejaùh ini bagus,aplikasinya seja h ini bagus,-4.0,negatif
Pengguna Google,2025-08-24 02:23:34,1,"Saya pengguna pluang dari lama, akhir akhir ini pluang mengecewakan spread emas nya tidak serendah dulu bahkan bisa 5 persen lebih, padahal dulu terkenal rendah 1,75-2,5 persen dan bantai bantai platform emas digital lainnya, sekarang malah terkenal tinggi di banding trasury yang hanya stay di 3 persenan dari dulu, ini menandakan ke tidak konsisten nan pluang terhadap produk investasi nya",saya pengguna pluang dari lama akhir akhir ini pluang mengecewakan spread emas nya tidak serendah dulu bahkan bisa persen lebih padahal dulu terkenal rendah persen dan bantai bantai platform emas digital lainnya sekarang malah terkenal tinggi di banding trasury yang hanya stay di persenan dari dulu ini menandakan ke tidak konsisten nan pluang terhadap produk investasi nya,-1.5,negatif
Pengguna Google,2025-08-23 23:15:05,5,bagus,bagus,-4.0,negatif
Pengguna Google,2025-08-23 19:47:01,5,saya tidak bisa verifikasi ulang pluang,saya tidak bisa verifikasi ulang pluang,-4.0,negatif
Pengguna Google,2025-08-23 17:52:34,5,bagus untuk pemula,bagus untuk pemula,-4.0,negatif
Pengguna Google,2025-08-23 17:05:32,5,cuman belum tau cara main nya itu aja,cuman belum tau cara main nya itu aja,-1.75,negatif
Pengguna Google,2025-08-23 13:47:25,4,"agak lama untuk penjualan dan pembelian, mohon di upgrade untuk lebih fastt lagii",agak lama untuk penjualan dan pembelian mohon di upgrade untuk lebih fastt lagii,-1.6666666666666667,negatif
Pengguna Google,2025-08-23 11:44:17,5,"ijin tanya, mengapa saya tidak bisa log in ulang lagi pake email",ijin tanya mengapa saya tidak bisa log in ulang lagi pake email,-3.25,negatif
Pengguna Google,2025-08-23 05:53:20,5,k cara mengembalikan tampilan candel stik saat kita masuk ke sebuah aset gimana ya.skarang kok tampilan nya line chart bukan candelstik satt kita masuk ke suatu aset kripto..,k cara mengembalikan tampilan candel stik saat kita masuk ke sebuah aset gimana ya skarang kok tampilan nya line chart bukan candelstik satt kita masuk ke suatu aset kripto,-0.5,negatif
Pengguna Google,2025-08-23 04:46:46,4,bagus mudah di pahami bagi pemula,bagus mudah di pahami bagi pemula,-3.0,negatif
Pengguna Google,2025-08-23 04:45:35,1,aplikasi peluang uni sangat jelek seting loading saja gak diperbaiki suruh clear hapus chace juga begitu,aplikasi peluang uni sangat jelek seting loading saja gak diperbaiki suruh clear hapus chace juga begitu,-3.4,negatif
Pengguna Google,2025-08-23 03:55:31,5,"Hy, kak adain yiel max dong, sperti cony,ymax,dll",hy kak adain yiel max dong sperti cony ymax dll,1.0,positif
Pengguna Google,2025-08-22 22:14:19,1,"APLIKASI CACAT!!! DEPOSIT LAMA SEKALI MASUK TIDAK SEPERTI BROKER LAIN, AL HASIL SAYA KETINGGALAN HARGA SAAT MAU BELI, MENDING PINDAH DARIPADA NABUNG DI APK SAMPAH INI👎🏻",aplikasi cacat deposit lama sekali masuk tidak seperti broker lain al hasil saya ketinggalan harga saat mau beli mending pindah daripada nabung di apk sampah ini,-2.4444444444444446,negatif
Pengguna Google,2025-08-22 22:01:28,5,okelah,okelah,0.0,negatif
Pengguna Google,2025-08-22 21:19:48,5,ok,ok,4.0,positif
Pengguna Google,2025-08-22 18:32:31,5,Bintang 5 pokoknya,bintang pokoknya,-3.0,negatif
Pengguna Google,2025-08-22 18:26:40,5,Terbaik dan cepat,terbaik dan cepat,1.0,positif
Pengguna Google,2025-08-22 17:52:28,5,kapan ada saham Indonesia saya mau beli,kapan ada saham indonesia saya mau beli,-2.5,negatif
Pengguna Google,2025-08-22 17:51:05,4,Pluang bagus,pluang bagus,-4.0,negatif
Pengguna Google,2025-08-22 17:36:14,1,penarikan nya lama banget,penarikan nya lama banget,-1.5,negatif
Pengguna Google,2025-08-22 17:30:41,1,pas narik uang lama kali prosesnya,pas narik uang lama kali prosesnya,-0.5,negatif
Pengguna Google,2025-08-22 17:20:42,1,gua dah pake nih aplikasi pluang 4 tahun. kendala sampai skrg itu top up lama masuk. akhirnya keburu harga naik. lucu memang ini aplikasi.,gua dah pake nih aplikasi pluang tahun kendala sampai skrg itu top up lama masuk akhirnya keburu harga naik lucu memang ini aplikasi,-1.7857142857142858,negatif
Pengguna Google,2025-08-22 15:39:09,1,tolong ya peluang lebih di perhatikan harga pasarnya itu berwna hijau dan di aset saya berawna merah itu jadi mengurangi uang saya pdahal di liat saham nay hijau tolong pebaiki merugikan kita sebagai pembeli saham,tolong ya peluang lebih di perhatikan harga pasarnya itu berwna hijau dan di aset saya berawna merah itu jadi mengurangi uang saya pdahal di liat saham nay hijau tolong pebaiki merugikan kita sebagai pembeli saham,-0.4375,negatif
